"","user_name","raw_timestamp_part_1","raw_timestamp_part_2","cvtd_timestamp","new_window","num_window","roll_belt","pitch_belt","yaw_belt","total_accel_belt","kurtosis_roll_belt","kurtosis_picth_belt","kurtosis_yaw_belt","skewness_roll_belt","skewness_roll_belt.1","skewness_yaw_belt","max_roll_belt","max_picth_belt","max_yaw_belt","min_roll_belt","min_pitch_belt","min_yaw_belt","amplitude_roll_belt","amplitude_pitch_belt","amplitude_yaw_belt","var_total_accel_belt","avg_roll_belt","stddev_roll_belt","var_roll_belt","avg_pitch_belt","stddev_pitch_belt","var_pitch_belt","avg_yaw_belt","stddev_yaw_belt","var_yaw_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","var_accel_arm","avg_roll_arm","stddev_roll_arm","var_roll_arm","avg_pitch_arm","stddev_pitch_arm","var_pitch_arm","avg_yaw_arm","stddev_yaw_arm","var_yaw_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","kurtosis_roll_arm","kurtosis_picth_arm","kurtosis_yaw_arm","skewness_roll_arm","skewness_pitch_arm","skewness_yaw_arm","max_roll_arm","max_picth_arm","max_yaw_arm","min_roll_arm","min_pitch_arm","min_yaw_arm","amplitude_roll_arm","amplitude_pitch_arm","amplitude_yaw_arm","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","kurtosis_roll_dumbbell","kurtosis_picth_dumbbell","kurtosis_yaw_dumbbell","skewness_roll_dumbbell","skewness_pitch_dumbbell","skewness_yaw_dumbbell","max_roll_dumbbell","max_picth_dumbbell","max_yaw_dumbbell","min_roll_dumbbell","min_pitch_dumbbell","min_yaw_dumbbell","amplitude_roll_dumbbell","amplitude_pitch_dumbbell","amplitude_yaw_dumbbell","total_accel_dumbbell","var_accel_dumbbell","avg_roll_dumbbell","stddev_roll_dumbbell","var_roll_dumbbell","avg_pitch_dumbbell","stddev_pitch_dumbbell","var_pitch_dumbbell","avg_yaw_dumbbell","stddev_yaw_dumbbell","var_yaw_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","kurtosis_roll_forearm","kurtosis_picth_forearm","kurtosis_yaw_forearm","skewness_roll_forearm","skewness_pitch_forearm","skewness_yaw_forearm","max_roll_forearm","max_picth_forearm","max_yaw_forearm","min_roll_forearm","min_pitch_forearm","min_yaw_forearm","amplitude_roll_forearm","amplitude_pitch_forearm","amplitude_yaw_forearm","total_accel_forearm","var_accel_forearm","avg_roll_forearm","stddev_roll_forearm","var_roll_forearm","avg_pitch_forearm","stddev_pitch_forearm","var_pitch_forearm","avg_yaw_forearm","stddev_yaw_forearm","var_yaw_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
"237","pedro",1323094971,732279,"05/12/2011 14:22","no",48,129,27.8,1.94,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47,-0.02,-0.44,-45,69,-186,10,569,-387,-1.83,-2.95,-49.9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,-0.22,0.13,-1,-10,25,-401,324,500,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.72839569,14.70894042,124.6113702,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,-0.08,-0.3,15,-29,97,480,-559,-18,78.7,-2.68,109,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.1,0.16,151,212,-154,-142,760,720,"A"
"238","pedro",1323094971,796282,"05/12/2011 14:22","no",48,129,27.8,1.95,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47,-0.02,-0.44,-45,70,-185,9,567,-401,-1.71,-3.13,-51.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22,-0.24,0.13,1,-9,25,-403,322,499,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.74736114,14.23051577,123.91338,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,-0.1,-0.31,15,-31,100,488,-553,-20,78.9,-2.72,109,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.03,0.16,148,212,-159,-141,757,718,"A"
"239","pedro",1323094971,920369,"05/12/2011 14:22","no",48,128,27.8,1.76,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51,0,-0.48,-45,68,-186,5,569,-398,-1.37,-3.57,-56.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16,-0.24,0.11,-1,-8,26,-401,313,501,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.45727698,14.57294513,124.9202006,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.1,-0.31,15,-29,98,482,-566,-20,79.7,-2.59,109,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0,0.23,141,196,-155,-136,749,705,"A"
"240","pedro",1323094971,948362,"05/12/2011 14:22","no",48,128,27.9,1.61,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,-0.02,-0.46,-40,69,-182,-5,563,-401,-1.21,-3.77,-60,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18,-0.22,0.08,-1,-7,27,-405,317,506,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.72625746,15.14885713,126.1730906,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,-0.1,-0.34,16,-28,101,481,-563,-19,80.6,-2.61,109,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.02,0.36,140,210,-158,-135,752,689,"A"
"241","pedro",1323094971,980388,"05/12/2011 14:22","yes",48,128,27.8,1.52,21,"-0.668237","0.988872","#DIV/0!","-0.638799","-1.717824","#DIV/0!",2.7,21,"-0.7",1.5,20,"-0.7",1.17,1,"0.0000",0.2,128.9,0.3,0.1,27.9,0.1,0,2.3,0.3,0.12,-0.47,-0.02,-0.48,-43,69,-187,3,566,-401,-1.12,-3.96,-63.3,3,0.1616,-4.307,2.1189,4.4897,2.9778,5.7029,32.5229,-25.0718,21.5283,463.4656,-0.16,-0.21,0.05,-1,-8,29,-397,318,517,"-1.07679","-1.17642","3.65588","0.45981","-0.14758","0.34232",14.6,8.8,4,-4,-63.3,2,18.56,72.13,2,-24.1,17,127.4,"0.5776","2.9760","#DIV/0!","0.3351","-1.3408","#DIV/0!",23.6,130.4,"0.6",6,111,"0.6",17.6,19.42,"0.00",10,0.2514,-29.3231,4.1505,17.2266,13.8775,3.9461,15.5718,124.1809,3.8744,15.0111,0.5,-0.11,-0.34,17,-24,96,479,-565,-16,81.5,-2.61,109,"-1.3021","-0.2494","#DIV/0!","-0.5589","-0.0673","#DIV/0!",-0.2,109,"-1.3",-2.7,107,"-1.3",2.51,2,"0.00",33,2.82612,80.06,1.17421,1.37878,-1.2918,0.86912,0.75537,108.14,0.60643,0.36776,0.06,-0.02,0.3,147,239,-167,-136,755,674,"A"
"242","pedro",1323094972,32296,"05/12/2011 14:22","no",49,128,27.8,1.49,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47,-0.02,-0.46,-41,69,-186,0,565,-391,-1.09,-4.02,-65,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14,-0.21,0.05,-1,-8,27,-396,319,505,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.90482641,16.85142129,127.640179,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,-0.11,-0.31,17,-24,97,486,-562,-19,81.8,-2.48,108,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.13,0.2,155,246,-170,-134,749,667,"A"
"243","pedro",1323094972,48322,"05/12/2011 14:22","no",49,128,27.8,1.47,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48,-0.02,-0.46,-43,69,-183,3,568,-401,-1.07,-4.08,-66.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14,-0.21,0.05,0,-8,27,-406,317,505,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.96718788,13.36584334,125.9257704,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,-0.11,-0.28,14,-29,100,478,-562,-23,82,-2.32,108,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08,-0.14,0.13,140,238,-169,-132,743,665,"A"
"244","pedro",1323094972,104309,"05/12/2011 14:22","no",49,128,27.8,1.41,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48,-0.02,-0.48,-44,70,-184,5,563,-396,-1.02,-4.16,-68.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16,-0.21,0.07,1,-7,26,-404,319,501,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.68477608,15.67404186,124.1755504,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,-0.1,-0.3,16,-29,97,483,-557,-16,82.2,-2.17,108,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14,-0.16,0.07,147,236,-166,-127,745,662,"A"
"245","pedro",1323094972,204305,"05/12/2011 14:22","no",49,128,27.8,1.35,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48,-0.02,-0.48,-44,69,-185,4,573,-399,-0.95,-4.25,-69.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16,-0.19,0.08,4,-10,28,-405,320,503,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.32791771,16.45826925,126.6743656,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,-0.1,-0.31,17,-26,99,478,-567,-17,82.2,-2,108,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11,-0.16,0,149,225,-170,-135,741,655,"A"
"246","pedro",1323094972,212307,"05/12/2011 14:22","no",49,128,27.8,1.32,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48,-0.02,-0.48,-43,67,-184,9,563,-405,-0.85,-4.37,-71.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.16,-0.21,0.13,-2,-9,28,-403,310,511,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.01752025,14.93468096,129.4930963,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,-0.1,-0.31,15,-23,97,487,-565,-12,82.2,-1.87,107,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,-0.13,-0.02,153,216,-171,-129,740,651,"A"
"247","pedro",1323094972,260392,"05/12/2011 14:22","no",49,128,27.8,1.1,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48,-0.03,-0.46,-43,70,-183,-3,565,-397,-0.46,-4.44,-77.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14,-0.21,0.1,-2,-7,29,-408,324,497,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.57938628,23.49008857,128.7287004,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,-0.11,-0.25,24,-16,99,487,-553,-26,83.1,-1.07,107,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,-0.18,0.18,150,237,-194,-133,735,630,"A"
"248","pedro",1323094972,276270,"05/12/2011 14:22","no",49,128,27.9,0.97,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,-0.03,-0.48,-43,70,-184,-3,567,-401,-0.36,-4.54,-80.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14,-0.19,0.08,-1,-9,27,-408,319,510,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.48873438,15.82701621,130.2423865,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,-0.13,-0.15,17,-23,104,489,-564,-25,83.4,-0.8,106,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,-0.1,0.03,148,245,-201,-128,730,631,"A"
"249","pedro",1323094972,400308,"05/12/2011 14:22","no",49,128,27.9,0.91,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,-0.03,-0.48,-42,71,-183,2,568,-405,-0.35,-4.58,-82.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14,-0.19,0.07,0,-9,24,-410,320,496,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.91760456,12.37114137,128.237027,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,-0.13,-0.15,13,-27,101,478,-555,-24,83.4,-0.72,106,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18,-0.1,-0.02,157,250,-203,-131,734,624,"A"
"250","pedro",1323094972,420354,"05/12/2011 14:22","no",49,128,27.9,0.82,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,-0.03,-0.48,-42,70,-184,6,567,-397,-0.34,-4.62,-83.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14,-0.19,0.07,-2,-9,24,-414,321,496,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.92944933,7.839129646,122.1846784,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.13,-0.2,8,-34,96,481,-563,-21,83.3,-0.58,105,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.29,-0.16,-0.07,162,251,-203,-129,737,631,"A"
"251","pedro",1323094972,432391,"05/12/2011 14:22","no",49,128,27.9,0.73,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48,-0.03,-0.48,-43,69,-182,-3,569,-386,-0.28,-4.67,-86.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14,-0.21,0.08,1,-10,28,-411,313,505,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.90380305,6.656515393,122.4765674,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,-0.02,-0.31,7,-35,99,487,-557,-21,83,-0.31,104,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39,-0.13,-0.21,160,241,-210,-135,724,630,"A"
"252","pedro",1323094972,432428,"05/12/2011 14:22","no",49,128,27.9,0.71,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48,-0.02,-0.48,-43,71,-181,-1,569,-396,-0.24,-4.72,-88,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14,-0.19,0.1,-2,-10,25,-413,319,495,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.72457464,4.727371449,121.0155682,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0,-0.33,5,-37,99,476,-557,-20,82.8,-0.3,103,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37,-0.06,-0.23,159,232,-206,-132,726,618,"A"
"253","pedro",1323094972,464290,"05/12/2011 14:22","no",49,127,28,0.6,21,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,-0.02,-0.49,-43,70,-184,2,567,-398,-0.15,-4.83,-90.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18,-0.21,0.1,-2,-10,25,-415,320,489,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.18858578,15.92435416,122.710572,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,-0.03,-0.38,16,-30,95,478,-562,-24,82.5,-0.19,102,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.31,-0.16,-0.15,173,237,-207,-124,727,620,"A"
"254","pedro",1323094972,516307,"05/12/2011 14:22","no",49,127,28,0.36,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.48,-0.03,-0.51,-40,70,-182,3,567,-392,0.09,-5.09,-96.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18,-0.22,0.13,-2,-9,25,-408,319,491,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.9341351,12.03265188,122.8016055,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,-0.1,-0.39,13,-34,102,478,-562,-19,81.9,0.3,101,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19,-0.06,-0.13,159,234,-212,-127,731,626,"A"
"255","pedro",1323094972,536315,"05/12/2011 14:22","no",49,127,27.9,0.23,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47,-0.02,-0.52,-42,70,-182,8,572,-394,0.26,-5.2,-98.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19,-0.22,0.13,-1,-7,25,-412,329,502,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.20144824,13.46749843,128.3660272,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,-0.06,-0.41,14,-26,100,483,-569,-31,81.6,0.27,100,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32,-0.02,-0.2,159,247,-215,-121,717,615,"A"
"256","pedro",1323094972,608337,"05/12/2011 14:22","no",49,127,27.8,0.19,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43,-0.03,-0.49,-39,72,-180,4,583,-382,0.55,-5.35,-103,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18,-0.22,0.16,-3,-8,23,-423,326,490,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.57464691,17.60200546,129.8362517,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,-0.06,-0.34,18,-21,99,479,-567,-35,80.4,0.13,99,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.29,-0.08,-0.44,173,252,-208,-112,717,633,"A"
"257","pedro",1323094972,616364,"05/12/2011 14:22","no",49,127,27.6,0.4,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37,-0.05,-0.44,-39,69,-176,-1,580,-392,0.94,-5.58,-107,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22,-0.21,0.15,-2,-10,22,-412,318,489,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.43096298,15.1525554,127.3028464,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,-0.08,-0.23,15,-25,95,473,-567,-27,78.4,0.67,98.1,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.18,-0.41,185,240,-205,-122,719,652,"A"
"258","pedro",1323094972,668305,"05/12/2011 14:22","no",49,127,27.5,0.78,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32,-0.06,-0.41,-42,69,-176,4,570,-394,1.04,-5.77,-111,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,-0.19,0.1,-2,-9,22,-414,321,483,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.38680783,12.58081594,124.0357702,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,-0.08,-0.25,13,-31,98,473,-566,-25,77.6,1.36,99,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,-0.11,-0.18,177,219,-205,-135,726,659,"A"
"259","pedro",1323094972,720341,"05/12/2011 14:22","no",49,127,27.4,1.06,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.31,-0.06,-0.41,-44,69,-176,-3,578,-393,0.98,-5.89,-113,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22,-0.19,0.07,-5,-11,25,-416,319,491,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.86579054,12.80587357,126.2677439,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,-0.1,-0.25,13,-28,97,471,-565,-26,77.5,1.91,100,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,-0.11,-0.05,170,229,-208,-140,731,673,"A"
"260","pedro",1323094973,4280,"05/12/2011 14:22","no",50,127,27.3,1.64,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37,-0.05,-0.41,-48,71,-180,0,570,-397,0.95,-6.19,-118,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24,-0.22,0.11,-3,-10,23,-418,317,494,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.14980877,13.45194696,124.8083439,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,-0.06,-0.2,14,-30,99,472,-565,-29,77.7,3.35,104,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,-0.1,-0.07,154,228,-211,-165,743,692,"A"
"261","pedro",1323094973,12322,"05/12/2011 14:22","no",50,127,27.3,1.68,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39,-0.06,-0.43,-45,73,-179,-2,572,-398,0.99,-6.25,-119,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24,-0.22,0.13,-5,-11,26,-416,322,492,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.46318199,12.61690808,124.8780399,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,-0.08,-0.2,13,-30,98,477,-562,-30,77.7,3.44,105,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,0.03,-0.1,148,216,-207,-174,739,702,"A"
"262","pedro",1323094973,24331,"05/12/2011 14:22","no",50,127,27.3,1.7,20,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39,-0.05,-0.43,-43,71,-180,3,574,-388,1.05,-6.3,-120,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24,-0.22,0.15,-6,-10,25,-415,319,486,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.156649,10.92510822,125.8297785,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,-0.08,-0.2,11,-29,96,471,-562,-26,77.6,3.45,106,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.1,-0.1,143,210,-203,-171,745,712,"A"
